Date,Location,PRCP,SNOW,TMAX,TMIN,TMAXbin,TMINbin
2016-04-17T00:00:00,USC00186350,0.0,0.0,73.0,41.0,2.0,2.0
2016-04-18T00:00:00,USC00186350,0.0,0.0,76.0,47.0,2.0,2.0
2016-04-19T00:00:00,USC00186350,0.0,0.0,83.0,51.0,3.0,2.0
2016-04-20T00:00:00,USC00186350,0.0,0.0,83.0,43.0,3.0,2.0
2016-04-21T00:00:00,USC00186350,0.0,0.0,73.0,50.0,2.0,2.0
2016-04-22T00:00:00,USC00186350,0.0,0.0,75.0,54.0,2.0,2.0
2016-04-23T00:00:00,USC00186350,0.0,0.0,74.0,62.0,2.0,3.0
2016-04-24T00:00:00,USC00186350,0.22,0.0,72.0,44.0,2.0,2.0
2016-04-25T00:00:00,USC00186350,0.0,0.0,71.0,48.0,2.0,2.0
2016-04-26T00:00:00,USC00186350,0.0,0.0,80.0,53.0,3.0,2.0
2016-04-27T00:00:00,USC00186350,0.0,0.0,86.0,55.0,3.0,2.0
2016-04-28T00:00:00,USC00186350,0.04,0.0,56.0,52.0,1.0,2.0
2016-04-29T00:00:00,USC00186350,0.57,0.0,56.0,48.0,1.0,2.0
2016-04-30T00:00:00,USC00186350,0.02,0.0,56.0,48.0,1.0,2.0
2016-05-01T00:00:00,USC00186350,0.29,0.0,59.0,51.0,1.0,2.0
2016-05-02T00:00:00,USC00186350,0.26,0.0,62.0,55.0,2.0,2.0
2016-05-03T00:00:00,USC00186350,1.1166666666666667,0.0,80.0,60.0,3.0,2.0
2016-05-04T00:00:00,USC00186350,0.13,0.0,75.0,55.0,2.0,2.0
2016-05-05T00:00:00,USC00186350,0.03,0.0,60.0,50.0,2.0,2.0
2016-05-06T00:00:00,USC00186350,0.13,0.0,57.0,51.0,1.0,2.0
2016-05-07T00:00:00,USC00186350,0.91,0.0,60.0,53.0,2.0,2.0
2016-05-08T00:00:00,USC00186350,0.2,0.0,65.0,55.0,2.0,2.0
2016-05-09T00:00:00,USC00186350,0.0,0.0,73.0,44.0,2.0,2.0
2016-05-10T00:00:00,USC00186350,0.08,0.0,67.0,56.0,2.0,2.0
2016-05-11T00:00:00,USC00186350,0.09,0.0,64.0,54.0,2.0,2.0
2016-05-12T00:00:00,USC00186350,0.18,0.0,65.0,55.0,2.0,2.0
2016-05-13T00:00:00,USC00186350,0.0,0.0,68.0,63.0,2.0,3.0
2016-05-14T00:00:00,USC00186350,0.11,0.0,78.0,50.0,2.0,2.0
2016-05-15T00:00:00,USC00186350,0.14,0.0,76.0,49.0,2.0,2.0
2016-05-16T00:00:00,USC00186350,0.0,0.0,67.5,42.0,2.0,2.0
2016-05-17T00:00:00,USC00186350,0.0,0.0,69.0,47.0,2.0,2.0
2016-05-18T00:00:00,USC00186350,0.4,0.0,60.0,55.0,2.0,2.0
2016-05-19T00:00:00,USC00186350,0.03,0.0,69.0,55.0,2.0,2.0
2016-05-20T00:00:00,USC00186350,0.0,0.0,73.0,49.0,2.0,2.0
2016-05-21T00:00:00,USC00186350,0.22,0.0,78.0,51.0,2.0,2.0
2016-05-22T00:00:00,USC00186350,0.42,0.0,67.5,51.0,2.0,2.0
2016-05-23T00:00:00,USC00186350,0.38,0.0,65.0,57.0,2.0,2.0
2016-05-24T00:00:00,USC00186350,0.22,0.0,76.0,61.0,2.0,3.0
2016-05-25T00:00:00,USC00186350,0.0,0.0,83.0,57.0,3.0,2.0
2016-05-26T00:00:00,USC00186350,0.0,0.0,85.0,59.0,3.0,2.0
2016-05-27T00:00:00,USC00186350,0.0,0.0,86.0,61.0,3.0,3.0
2016-05-28T00:00:00,USC00186350,0.0,0.0,92.0,71.0,3.0,3.0
2016-05-29T00:00:00,USC00186350,0.0,0.0,92.0,64.0,3.0,3.0
2016-05-30T00:00:00,USC00186350,0.75,0.0,87.0,70.0,3.0,3.0
2016-05-31T00:00:00,USC00186350,0.03,0.0,83.0,70.0,3.0,3.0
2016-06-01T00:00:00,USC00186350,0.0,0.0,89.0,67.0,3.0,3.0
2016-06-02T00:00:00,USC00186350,0.0,0.0,90.0,67.0,3.0,3.0
2016-06-03T00:00:00,USC00186350,0.0,0.0,84.0,68.0,3.0,3.0
2016-06-04T00:00:00,USC00186350,0.29,0.0,81.0,73.0,3.0,3.0
2016-06-05T00:00:00,USC00186350,0.1,0.0,83.0,74.0,3.0,3.0
2016-06-06T00:00:00,USC00186350,0.0,0.0,85.0,70.0,3.0,3.0
2016-06-07T00:00:00,USC00186350,0.0,0.0,87.0,71.0,3.0,3.0
2016-06-08T00:00:00,USC00186350,0.0,0.0,88.0,63.0,3.0,3.0
2016-06-09T00:00:00,USC00186350,0.0,0.0,73.0,53.0,2.0,2.0
2016-06-10T00:00:00,USC00186350,0.0,0.0,83.0,60.0,3.0,2.0
2016-06-11T00:00:00,USC00186350,0.0,0.0,83.0,61.0,3.0,3.0
2016-06-12T00:00:00,USC00186350,0.0,0.0,96.0,72.0,3.0,3.0
2016-06-13T00:00:00,USC00186350,0.0,0.0,93.0,63.0,3.0,3.0
2016-06-14T00:00:00,USC00186350,0.0,0.0,81.0,64.0,3.0,3.0
2016-06-15T00:00:00,USC00186350,0.0,0.0,83.0,63.0,3.0,3.0
2016-06-16T00:00:00,USC00186350,0.03,0.0,84.0,67.0,3.0,3.0
2016-06-17T00:00:00,USC00186350,0.57,0.0,88.0,67.0,3.0,3.0
2016-06-18T00:00:00,USC00186350,0.0,0.0,83.0,63.0,3.0,3.0
2016-06-19T00:00:00,USC00186350,0.0,0.0,86.0,66.0,3.0,3.0
2016-06-20T00:00:00,USC00186350,0.0,0.0,90.0,65.0,3.0,3.0
2016-06-21T00:00:00,USC00186350,0.0,0.0,93.0,75.0,3.0,3.0
2016-06-22T00:00:00,USC00186350,1.04,0.0,91.0,70.0,3.0,3.0
2016-06-23T00:00:00,USC00186350,0.43,0.0,84.0,70.0,3.0,3.0
2016-06-24T00:00:00,USC00186350,0.12,0.0,81.0,72.0,3.0,3.0
2016-06-25T00:00:00,USC00186350,0.0,0.0,86.0,71.0,3.0,3.0
2016-06-26T00:00:00,USC00186350,0.0,0.0,86.0,62.0,3.0,3.0
2016-06-27T00:00:00,USC00186350,0.0,0.0,87.0,66.0,3.0,3.0
2016-06-28T00:00:00,USC00186350,0.16,0.0,87.0,70.0,3.0,3.0
2016-06-29T00:00:00,USC00186350,0.42,0.0,87.0,71.0,3.0,3.0
2016-06-30T00:00:00,USC00186350,0.0,0.0,83.0,62.0,3.0,3.0
2016-07-01T00:00:00,USC00186350,0.0,0.0,86.0,69.0,3.0,3.0
2016-07-02T00:00:00,USC00186350,0.27,0.0,90.0,69.0,3.0,3.0
2016-07-03T00:00:00,USC00186350,0.02,0.0,81.0,64.0,3.0,3.0
2016-07-04T00:00:00,USC00186350,0.02,0.0,75.0,65.0,2.0,3.0
2016-07-05T00:00:00,USC00186350,0.68,0.0,72.0,66.0,2.0,3.0
2016-07-06T00:00:00,USC00186350,0.0,0.0,93.0,72.0,3.0,3.0
2016-07-07T00:00:00,USC00186350,0.0,0.0,93.0,77.0,3.0,3.0
2016-07-08T00:00:00,USC00186350,0.0,0.0,93.0,76.0,3.0,3.0
2016-07-09T00:00:00,USC00186350,0.05,0.0,93.0,77.0,3.0,3.0
2016-07-10T00:00:00,USC00186350,0.0,0.0,94.0,73.0,3.0,3.0
2016-07-11T00:00:00,USC00186350,0.0,0.0,88.0,67.0,3.0,3.0
2016-07-12T00:00:00,USC00186350,0.0,0.0,89.0,68.0,3.0,3.0
2016-07-13T00:00:00,USC00186350,0.0,0.0,87.0,73.0,3.0,3.0
2016-07-14T00:00:00,USC00186350,0.0,0.0,91.0,73.0,3.0,3.0
2016-07-15T00:00:00,USC00186350,0.0,0.0,97.0,73.0,3.0,3.0
2016-07-16T00:00:00,USC00186350,0.0,0.0,93.0,73.0,3.0,3.0
2016-07-17T00:00:00,USC00186350,0.16,0.0,95.0,71.0,3.0,3.0
2016-07-18T00:00:00,USC00186350,0.0,0.0,93.0,70.0,3.0,3.0
2016-07-19T00:00:00,USC00186350,0.34,0.0,95.0,72.0,3.0,3.0
2016-07-20T00:00:00,USC00186350,0.7933333333333333,0.0,91.0,70.0,3.0,3.0
2016-07-21T00:00:00,USC00186350,0.0,0.0,90.0,67.0,3.0,3.0
2016-07-22T00:00:00,USC00186350,0.0,0.0,91.0,73.0,3.0,3.0
2016-07-23T00:00:00,USC00186350,0.0,0.0,94.0,77.0,3.0,3.0
2016-07-24T00:00:00,USC00186350,0.0,0.0,97.0,76.0,3.0,3.0
2016-07-25T00:00:00,USC00186350,0.0,0.0,95.0,77.0,3.0,3.0
2016-07-26T00:00:00,USC00186350,0.0,0.0,99.0,77.0,3.0,3.0
2016-07-27T00:00:00,USC00186350,0.0,0.0,94.0,80.0,3.0,3.0
2016-07-28T00:00:00,USC00186350,0.0,0.0,94.0,79.0,3.0,3.0
2016-07-29T00:00:00,USC00186350,1.4766666666666666,0.0,94.0,76.0,3.0,3.0
2016-07-30T00:00:00,USC00186350,0.0,0.0,91.0,76.0,3.0,3.0
2016-07-31T00:00:00,USC00186350,0.61,0.0,89.0,75.0,3.0,3.0
2016-08-01T00:00:00,USC00186350,0.48,0.0,93.0,74.0,3.0,3.0
2016-08-02T00:00:00,USC00186350,0.0,0.0,92.0,74.0,3.0,3.0
2016-08-03T00:00:00,USC00186350,0.0,0.0,90.0,70.0,3.0,3.0
2016-08-04T00:00:00,USC00186350,0.0,0.0,85.0,68.0,3.0,3.0
2016-08-05T00:00:00,USC00186350,0.0,0.0,86.0,72.0,3.0,3.0
2016-08-06T00:00:00,USC00186350,0.0,0.0,83.0,75.0,3.0,3.0
2016-08-07T00:00:00,USC00186350,0.0,0.0,92.0,70.0,3.0,3.0
2016-08-08T00:00:00,USC00186350,0.0,0.0,92.0,68.0,3.0,3.0
2016-08-09T00:00:00,USC00186350,0.0,0.0,91.0,66.0,3.0,3.0
2016-08-10T00:00:00,USC00186350,0.0,0.0,83.0,73.0,3.0,3.0
2016-08-11T00:00:00,USC00186350,0.0,0.0,94.0,79.0,3.0,3.0
2016-08-12T00:00:00,USC00186350,0.0,0.0,95.0,80.0,3.0,3.0
2016-08-13T00:00:00,USC00186350,0.0,0.0,96.0,81.0,3.0,3.0
2016-08-14T00:00:00,USC00186350,0.0,0.0,98.0,81.0,3.0,3.0
2016-08-15T00:00:00,USC00186350,0.0,0.0,99.0,74.0,3.0,3.0
2016-08-16T00:00:00,USC00186350,0.7,0.0,96.0,74.0,3.0,3.0
2016-08-17T00:00:00,USC00186350,0.02,0.0,94.0,79.0,3.0,3.0
2016-08-18T00:00:00,USC00186350,0.87,0.0,94.0,74.0,3.0,3.0
2016-08-19T00:00:00,USC00186350,0.0,0.0,92.0,72.0,3.0,3.0
2016-08-20T00:00:00,USC00186350,0.0,0.0,92.0,72.0,3.0,3.0
2016-08-21T00:00:00,USC00186350,0.0,0.0,93.0,72.0,3.0,3.0
2016-08-22T00:00:00,USC00186350,0.61,0.0,92.0,67.0,3.0,3.0
2016-08-23T00:00:00,USC00186350,0.0,0.0,85.0,64.0,3.0,3.0
2016-08-24T00:00:00,USC00186350,0.0,0.0,86.0,64.0,3.0,3.0
2016-08-25T00:00:00,USC00186350,0.0,0.0,88.0,65.0,3.0,3.0
2016-08-26T00:00:00,USC00186350,0.0,0.0,88.0,71.0,3.0,3.0
2016-08-27T00:00:00,USC00186350,0.0,0.0,95.0,76.0,3.0,3.0
2016-08-28T00:00:00,USC00186350,0.0,0.0,93.0,72.0,3.0,3.0
2016-08-29T00:00:00,USC00186350,0.0,0.0,92.0,71.0,3.0,3.0
2016-08-30T00:00:00,USC00186350,0.0,0.0,93.0,72.0,3.0,3.0
2016-08-31T00:00:00,USC00186350,0.0,0.0,92.0,68.0,3.0,3.0
2016-09-01T00:00:00,USC00186350,0.07,0.0,93.0,69.0,3.0,3.0
2016-09-02T00:00:00,USC00186350,0.0,0.0,83.0,65.0,3.0,3.0
2016-09-03T00:00:00,USC00186350,0.0,0.0,81.0,66.0,3.0,3.0
2016-09-04T00:00:00,USC00186350,0.07,0.0,81.0,67.0,3.0,3.0
2016-09-05T00:00:00,USC00186350,0.0,0.0,83.0,60.0,3.0,2.0
2016-09-06T00:00:00,USC00186350,0.0,0.0,88.0,71.0,3.0,3.0
2016-09-07T00:00:00,USC00186350,0.0,0.0,93.0,68.0,3.0,3.0
2016-09-08T00:00:00,USC00186350,0.03,0.0,93.0,71.0,3.0,3.0
2016-09-09T00:00:00,USC00186350,0.0,0.0,96.0,73.0,3.0,3.0
2016-09-10T00:00:00,USC00186350,0.0,0.0,95.0,73.0,3.0,3.0
2016-09-11T00:00:00,USC00186350,0.0,0.0,95.0,78.0,3.0,3.0
2016-09-12T00:00:00,USC00186350,0.0,0.0,86.0,63.0,3.0,3.0
2016-09-13T00:00:00,USC00186350,0.0,0.0,85.0,63.0,3.0,3.0
2016-09-14T00:00:00,USC00186350,0.0,0.0,89.0,63.0,3.0,3.0
2016-09-15T00:00:00,USC00186350,0.0,0.0,94.0,70.0,3.0,3.0
2016-09-16T00:00:00,USC00186350,0.0,0.0,78.0,64.0,2.0,3.0
2016-09-17T00:00:00,USC00186350,0.0,0.0,80.0,64.0,3.0,3.0
2016-09-18T00:00:00,USC00186350,0.0,0.0,84.0,69.0,3.0,3.0
2016-09-19T00:00:00,USC00186350,0.02,0.0,86.0,73.0,3.0,3.0
2016-09-20T00:00:00,USC00186350,0.39,0.0,83.0,73.0,3.0,3.0
2016-09-21T00:00:00,USC00186350,0.0,0.0,80.0,71.0,3.0,3.0
2016-09-22T00:00:00,USC00186350,0.0,0.0,83.0,65.0,3.0,3.0
2016-09-23T00:00:00,USC00186350,0.0,0.0,83.0,63.0,3.0,3.0
2016-09-24T00:00:00,USC00186350,0.0,0.0,92.0,62.0,3.0,3.0
2016-09-25T00:00:00,USC00186350,0.0,0.0,78.0,54.0,2.0,2.0
2016-09-26T00:00:00,USC00186350,0.0,0.0,76.0,58.0,2.0,2.0
2016-09-27T00:00:00,USC00186350,0.31,0.0,74.0,62.0,2.0,3.0
2016-09-28T00:00:00,USC00186350,0.0,0.0,78.0,62.0,2.0,3.0
2016-09-29T00:00:00,USC00186350,1.3,0.0,79.0,62.0,2.0,3.0
2016-09-30T00:00:00,USC00186350,0.59,0.0,73.0,64.5,2.0,3.0
2016-10-01T00:00:00,USC00186350,0.06,0.0,69.5,70.0,2.0,3.0
2016-10-02T00:00:00,USC00186350,0.09,0.0,72.5,66.5,2.0,3.0
2016-10-03T00:00:00,USC00186350,0.0,0.0,79.0,66.0,2.0,3.0
2016-10-04T00:00:00,USC00186350,0.0,0.0,77.0,56.0,2.0,2.0
2016-10-05T00:00:00,USC00186350,0.0,0.0,76.0,56.0,2.0,2.0
2016-10-06T00:00:00,USC00186350,0.0,0.0,72.0,56.0,2.0,2.0
2016-10-07T00:00:00,USC00186350,0.0,0.0,70.0,60.0,2.0,2.0
2016-10-08T00:00:00,USC00186350,0.0,0.0,74.0,61.0,2.0,3.0
2016-10-09T00:00:00,USC00186350,0.37,0.0,74.0,56.0,2.0,2.0
2016-10-10T00:00:00,USC00186350,0.0,0.0,69.0,48.0,2.0,2.0
2016-10-11T00:00:00,USC00186350,0.0,0.0,66.0,41.0,2.0,2.0
2016-10-12T00:00:00,USC00186350,0.0,0.0,68.0,41.0,2.0,2.0
2016-10-13T00:00:00,USC00186350,0.0,0.0,72.0,45.0,2.0,2.0
2016-10-14T00:00:00,USC00186350,0.0,0.0,73.0,44.0,2.0,2.0
2016-10-15T00:00:00,USC00186350,0.0,0.0,65.0,43.0,2.0,2.0
2016-10-16T00:00:00,USC00186350,0.0,0.0,70.0,47.0,2.0,2.0
2016-10-17T00:00:00,USC00186350,0.0,0.0,74.0,54.0,2.0,2.0
2016-10-18T00:00:00,USC00186350,0.0,0.0,83.0,59.0,3.0,2.0
2016-10-19T00:00:00,USC00186350,0.0,0.0,84.0,62.0,3.0,3.0
2016-10-20T00:00:00,USC00186350,0.0,0.0,87.0,67.0,3.0,3.0
2016-10-21T00:00:00,USC00186350,0.0,0.0,84.0,66.0,3.0,3.0
2016-10-22T00:00:00,USC00186350,0.32,0.0,80.0,53.0,3.0,2.0
2016-10-23T00:00:00,USC00186350,0.0,0.0,60.0,47.0,2.0,2.0
2016-10-24T00:00:00,USC00186350,0.0,0.0,68.0,48.0,2.0,2.0
2016-10-25T00:00:00,USC00186350,0.0,0.0,71.0,42.0,2.0,2.0
2016-10-26T00:00:00,USC00186350,0.0,0.0,63.0,36.0,2.0,1.0
2016-10-27T00:00:00,USC00186350,0.0,0.0,58.0,36.0,1.0,1.0
2016-10-28T00:00:00,USC00186350,0.06,0.0,64.0,47.0,2.0,2.0
2016-10-29T00:00:00,USC00186350,0.0,0.0,63.0,40.0,2.0,2.0
2016-10-30T00:00:00,USC00186350,0.0,0.0,74.0,45.0,2.0,2.0
2016-10-31T00:00:00,USC00186350,0.03,0.0,80.0,49.0,3.0,2.0
2016-11-01T00:00:00,USC00186350,0.0,0.0,62.0,42.0,2.0,2.0
2016-11-02T00:00:00,USC00186350,0.0,0.0,60.0,45.0,2.0,2.0
2016-11-03T00:00:00,USC00186350,0.0,0.0,74.0,54.0,2.0,2.0
2016-11-04T00:00:00,USC00186350,0.0,0.0,80.0,54.0,3.0,2.0
2016-11-05T00:00:00,USC00186350,0.0,0.0,64.0,37.0,2.0,1.0
2016-11-06T00:00:00,USC00186350,0.0,0.0,68.0,46.0,2.0,2.0
2016-11-07T00:00:00,USC00186350,0.0,0.0,69.0,40.0,2.0,2.0
2016-11-08T00:00:00,USC00186350,0.0,0.0,61.0,35.0,2.0,1.0
2016-11-09T00:00:00,USC00186350,0.03,0.0,69.0,36.0,2.0,1.0
2016-11-10T00:00:00,USC00186350,0.14,0.0,69.0,36.0,2.0,1.0
2016-11-11T00:00:00,USC00186350,0.0,0.0,61.0,38.0,2.0,1.0
2016-11-12T00:00:00,USC00186350,0.0,0.0,65.0,35.0,2.0,1.0
2016-11-13T00:00:00,USC00186350,0.0,0.0,53.0,31.0,1.0,1.0
2016-11-14T00:00:00,USC00186350,0.0,0.0,64.0,32.0,2.0,1.0
2016-11-15T00:00:00,USC00186350,0.0,0.0,58.0,32.0,1.0,1.0
2016-11-16T00:00:00,USC00186350,0.0,0.0,64.0,37.0,2.0,1.0
2016-11-17T00:00:00,USC00186350,0.02,0.0,64.0,37.0,2.0,1.0
2016-11-18T00:00:00,USC00186350,0.0,0.0,62.0,37.0,2.0,1.0
2016-11-19T00:00:00,USC00186350,0.0,0.0,72.0,37.0,2.0,1.0
2016-11-20T00:00:00,USC00186350,0.0,0.0,71.0,38.0,2.0,1.0
2016-11-21T00:00:00,USC00186350,0.0,0.0,46.0,35.0,1.0,1.0
2016-11-22T00:00:00,USC00186350,0.0,0.0,45.0,32.0,1.0,1.0
2016-11-23T00:00:00,USC00186350,0.0,0.0,49.0,27.0,1.0,1.0
2016-11-24T00:00:00,USC00186350,0.0,0.0,52.0,27.0,1.0,1.0
2016-11-25T00:00:00,USC00186350,0.0,0.0,61.0,43.0,2.0,2.0
2016-11-26T00:00:00,USC00186350,0.0,0.0,59.0,41.0,1.0,2.0
2016-11-27T00:00:00,USC00186350,0.0,0.0,51.0,34.0,1.0,1.0
2016-11-28T00:00:00,USC00186350,0.0,0.0,52.0,30.0,1.0,1.0
2016-11-29T00:00:00,USC00186350,0.03,0.0,54.0,30.0,1.0,1.0
2016-11-30T00:00:00,USC00186350,0.16,0.0,65.0,49.0,2.0,2.0
2016-12-01T00:00:00,USC00186350,0.63,0.0,74.0,51.0,2.0,2.0
2016-12-02T00:00:00,USC00186350,0.0,0.0,57.0,43.0,1.0,2.0
2016-12-03T00:00:00,USC00186350,0.0,0.0,52.0,42.0,1.0,2.0
2016-12-04T00:00:00,USC00186350,0.0,0.0,50.0,37.0,1.0,1.0
2016-12-05T00:00:00,USC00186350,0.34,0.0,47.0,40.0,1.0,2.0
2016-12-06T00:00:00,USC00186350,0.0,0.0,55.0,41.0,1.0,2.0
2016-12-07T00:00:00,USC00186350,1.06,0.0,51.0,41.0,1.0,2.0
2016-12-08T00:00:00,USC00186350,0.0,0.0,50.0,32.0,1.0,1.0
2016-12-09T00:00:00,USC00186350,0.0,0.0,47.0,30.0,1.0,1.0
2016-12-10T00:00:00,USC00186350,0.0,0.0,39.0,28.0,1.0,1.0
2016-12-11T00:00:00,USC00186350,0.0,0.0,36.0,25.0,1.0,1.0
2016-12-12T00:00:00,USC00186350,0.17,0.0,46.0,31.0,1.0,1.0
2016-12-13T00:00:00,USC00186350,0.0,0.0,54.0,36.0,1.0,1.0
2016-12-14T00:00:00,USC00186350,0.0,0.0,47.0,36.0,1.0,1.0
2016-12-15T00:00:00,USC00186350,0.0,0.0,47.0,28.0,1.0,1.0
2016-12-16T00:00:00,USC00186350,0.0,0.0,28.0,16.0,1.0,1.0
2016-12-17T00:00:00,USC00186350,0.8,0.0,30.0,17.0,1.0,1.0
2016-12-18T00:00:00,USC00186350,0.07,0.0,60.0,23.0,2.0,1.0
2016-12-19T00:00:00,USC00186350,0.0,0.0,65.0,31.0,2.0,1.0
2016-12-20T00:00:00,USC00186350,0.0,0.0,36.0,22.0,1.0,1.0
2016-12-21T00:00:00,USC00186350,0.0,0.0,37.0,23.0,1.0,1.0
2016-12-22T00:00:00,USC00186350,0.0,0.0,49.0,26.0,1.0,1.0
2016-12-23T00:00:00,USC00186350,0.0,0.0,57.0,28.0,1.0,1.0
2016-12-24T00:00:00,USC00186350,0.55,0.0,47.0,29.0,1.0,1.0
2016-12-25T00:00:00,USC00186350,0.08,0.0,51.0,34.0,1.0,1.0
2016-12-26T00:00:00,USC00186350,0.0,0.0,50.0,32.0,1.0,1.0
2016-12-27T00:00:00,USC00186350,0.0,0.0,57.0,39.0,1.0,2.0
2016-12-28T00:00:00,USC00186350,0.0,0.0,65.0,37.0,2.0,1.0
2016-12-29T00:00:00,USC00186350,0.24,0.0,49.0,32.0,1.0,1.0
2016-12-30T00:00:00,USC00186350,0.0,0.0,50.0,34.0,1.0,1.0
2016-12-31T00:00:00,USC00186350,0.0,0.0,42.0,27.0,1.0,1.0
2013-01-01T00:00:00,USC00182325,0.0,0.0,40.0,32.0,1.0,1.0
2013-01-02T00:00:00,USC00182325,0.0,0.0,43.0,32.0,1.0,1.0
2013-01-03T00:00:00,USC00182325,0.0,0.0,34.0,24.0,1.0,1.0
2013-01-04T00:00:00,USC00182325,0.0,0.0,43.0,24.0,1.0,1.0
2013-01-05T00:00:00,USC00182325,0.0,0.0,43.0,24.0,1.0,1.0
2013-01-06T00:00:00,USC00182325,0.02,0.0,44.0,28.0,1.0,1.0
2013-01-07T00:00:00,USC00182325,0.0,0.0,53.0,28.0,1.0,1.0
2013-01-08T00:00:00,USC00182325,0.0,0.0,43.0,25.0,1.0,1.0
2013-01-09T00:00:00,USC00182325,0.0,0.0,51.0,29.0,1.0,1.0
2013-01-10T00:00:00,USC00182325,0.0,0.0,50.0,32.0,1.0,1.0
2013-01-11T00:00:00,USC00182325,0.0,0.0,52.0,33.0,1.0,1.0
2013-01-12T00:00:00,USC00182325,0.1,0.0,52.0,36.0,1.0,1.0
2013-01-13T00:00:00,USC00182325,0.0,0.0,55.0,42.0,1.0,2.0
2013-01-14T00:00:00,USC00182325,0.02,0.0,55.0,43.0,1.0,2.0
2013-01-15T00:00:00,USC00182325,0.37,0.0,53.0,39.0,1.0,2.0
2013-01-16T00:00:00,USC00182325,0.78,0.0,51.0,35.0,1.0,1.0
2013-01-17T00:00:00,USC00182325,0.12,0.0,42.0,35.0,1.0,1.0
2013-01-18T00:00:00,USC00182325,0.01,0.0,43.0,33.0,1.0,1.0
2013-01-19T00:00:00,USC00182325,0.0,0.0,41.0,32.0,1.0,1.0
2013-01-20T00:00:00,USC00182325,0.0,0.0,54.0,30.0,1.0,1.0
2013-01-21T00:00:00,USC00182325,0.0,0.0,60.0,32.0,2.0,1.0
2013-01-22T00:00:00,USC00182325,0.0,0.0,45.0,18.0,1.0,1.0
2013-01-23T00:00:00,USC00182325,0.0,0.0,35.0,15.0,1.0,1.0
2013-01-24T00:00:00,USC00182325,0.02,0.0,25.0,15.0,1.0,1.0
2013-01-25T00:00:00,USC00182325,0.0,0.0,25.0,16.0,1.0,1.0
2013-01-26T00:00:00,USC00182325,0.0,0.0,24.0,19.0,1.0,1.0
2013-01-27T00:00:00,USC00182325,0.0,0.0,33.0,19.0,1.0,1.0
2013-01-28T00:00:00,USC00182325,0.2,0.0,40.0,27.0,1.0,1.0
2013-01-29T00:00:00,USC00182325,0.0,0.0,42.0,32.0,1.0,1.0
2013-01-30T00:00:00,USC00182325,0.0,0.0,68.0,36.0,2.0,1.0
2013-01-31T00:00:00,USC00182325,1.69,0.0,69.0,42.0,2.0,2.0
2013-02-01T00:00:00,USC00182325,0.02,0.4,42.0,27.0,1.0,1.0
2013-02-02T00:00:00,USC00182325,0.0,0.0,28.0,17.0,1.0,1.0
2013-02-03T00:00:00,USC00182325,0.0,0.0,34.0,20.0,1.0,1.0
2013-02-04T00:00:00,USC00182325,0.0,0.0,34.0,23.0,1.0,1.0
2013-02-05T00:00:00,USC00182325,0.02,0.0,35.0,25.0,1.0,1.0
2013-02-06T00:00:00,USC00182325,0.0,0.0,40.0,28.0,1.0,1.0
2013-02-07T00:00:00,USC00182325,0.0,0.0,43.0,26.0,1.0,1.0
2013-02-08T00:00:00,USC00182325,0.24,0.0,43.0,26.0,1.0,1.0
2013-02-09T00:00:00,USC00182325,0.0,0.0,42.0,29.0,1.0,1.0
2013-02-10T00:00:00,USC00182325,0.0,0.0,38.0,21.0,1.0,1.0
2013-02-11T00:00:00,USC00182325,0.0,0.0,47.0,23.0,1.0,1.0
2013-02-12T00:00:00,USC00182325,0.25,0.0,52.0,36.0,1.0,1.0
2013-02-13T00:00:00,USC00182325,0.0,0.0,57.0,36.0,1.0,1.0
2013-02-14T00:00:00,USC00182325,0.3,0.0,56.0,32.0,1.0,1.0
2013-02-15T00:00:00,USC00182325,0.0,0.0,48.0,32.0,1.0,1.0
2013-02-16T00:00:00,USC00182325,0.2,0.0,58.0,33.0,1.0,1.0
2013-02-17T00:00:00,USC00182325,0.0,0.0,49.0,25.0,1.0,1.0
2013-02-18T00:00:00,USC00182325,0.0,0.0,36.0,20.0,1.0,1.0
2013-02-19T00:00:00,USC00182325,0.0,0.0,42.0,25.0,1.0,1.0
2013-02-20T00:00:00,USC00182325,0.12,0.0,45.0,31.0,1.0,1.0
2013-02-21T00:00:00,USC00182325,0.0,0.0,37.0,24.0,1.0,1.0
2013-02-22T00:00:00,USC00182325,0.0,0.0,37.0,26.0,1.0,1.0
2013-02-23T00:00:00,USC00182325,0.615,0.0,34.0,31.0,1.0,1.0
2013-02-24T00:00:00,USC00182325,0.09,0.0,44.0,32.0,1.0,1.0
2013-02-25T00:00:00,USC00182325,0.0,0.0,48.0,26.0,1.0,1.0
2013-02-26T00:00:00,USC00182325,0.0,0.0,49.0,28.0,1.0,1.0
2013-02-27T00:00:00,USC00182325,0.92,0.0,44.0,33.0,1.0,1.0
2013-02-28T00:00:00,USC00182325,0.0,0.0,55.0,40.0,1.0,2.0
2013-03-01T00:00:00,USC00182325,0.0,0.0,55.0,39.0,1.0,2.0
2013-03-02T00:00:00,USC00182325,0.05,0.0,44.0,33.0,1.0,1.0
2013-03-03T00:00:00,USC00182325,0.0,0.0,42.0,31.0,1.0,1.0
2013-03-04T00:00:00,USC00182325,0.0,0.0,40.0,28.0,1.0,1.0
2013-03-05T00:00:00,USC00182325,0.0,0.0,43.0,26.0,1.0,1.0
2013-03-06T00:00:00,USC00182325,0.32,0.0,51.0,33.0,1.0,1.0
